r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
76,63,26,150,3,2018-03-06 16:10:26.723059,16:10:26,52.56268566666667,13.411186833333334
76,63,26,150,3,2018-03-06 16:10:27.736961,16:10:27,52.562685333333334,13.411188166666667
76,63,26,150,3,2018-03-06 16:10:28.750857,16:10:28,52.562684833333336,13.411189666666667
76,63,26,150,3,2018-03-06 16:10:29.788944,16:10:29,52.5626845,13.411191666666667
76,63,26,150,3,2018-03-06 16:10:30.883041,16:10:30,52.56268383333333,13.411193166666667
76,63,26,150,3,2018-03-06 16:10:31.899350,16:10:31,52.5626835,13.411195666666666
76,63,26,150,3,2018-03-06 16:10:32.928810,16:10:32,52.56268133333333,13.411196166666667
76,63,26,150,3,2018-03-06 16:10:33.970645,16:10:33,52.56268033333333,13.4111975
76,63,26,150,3,2018-03-06 16:10:34.984189,16:10:34,52.56267883333334,13.411198
76,63,26,150,3,2018-03-06 16:10:35.997887,16:10:36,52.56267533333333,13.411198333333333
76,63,26,150,3,2018-03-06 16:10:37.137078,16:10:37,52.562673333333336,13.411197
76,63,26,150,3,2018-03-06 16:10:38.218677,16:10:38,52.562672166666665,13.4111965
76,63,26,150,3,2018-03-06 16:10:39.270508,16:10:39,52.562670833333335,13.411196166666667
76,63,26,150,3,2018-03-06 16:10:40.457218,16:10:40,52.562669666666665,13.411195666666666
76,63,26,150,3,2018-03-06 16:10:41.487339,16:10:41,52.56266866666667,13.411194333333333
76,63,26,150,3,2018-03-06 16:10:42.545809,16:10:42,52.56266766666667,13.411194166666666
76,63,26,150,3,2018-03-06 16:10:43.588433,16:10:43,52.5626665,13.4111935
76,63,26,150,3,2018-03-06 16:10:44.765950,16:10:44,52.5626655,13.411193833333334
76,63,26,150,3,2018-03-06 16:10:45.834786,16:10:45,52.56266433333333,13.411194333333333
76,63,26,150,3,2018-03-06 16:10:46.933210,16:10:46,52.56266333333333,13.411194666666667
76,63,26,150,3,2018-03-06 16:10:47.992059,16:10:47,52.56266266666667,13.411195333333334
76,63,26,150,3,2018-03-06 16:10:49.059410,16:10:49,52.562662,13.411197666666666
76,63,26,150,3,2018-03-06 16:10:50.100977,16:10:50,52.562662,13.411199333333334
76,63,26,150,3,2018-03-06 16:10:51.214073,16:10:51,52.56266266666667,13.411201166666666
76,63,26,150,3,2018-03-06 16:10:52.350816,16:10:52,52.56266333333333,13.411202833333334
76,63,26,150,3,2018-03-06 16:10:53.413986,16:10:53,52.562664,13.411204
76,63,26,150,3,2018-03-06 16:10:54.479998,16:10:54,52.5626645,13.411205333333333
76,63,26,150,3,2018-03-06 16:10:55.493771,16:10:55,52.562665333333335,13.411206666666667
76,63,26,150,3,2018-03-06 16:10:56.507390,16:10:56,52.562665833333334,13.411207833333334
76,63,26,150,3,2018-03-06 16:10:57.567156,16:10:57,52.5626665,13.4112085
76,63,26,150,3,2018-03-06 16:10:58.607110,16:10:58,52.5626675,13.411209833333332
76,63,26,150,3,2018-03-06 16:10:59.632832,16:10:59,52.5626685,13.411211
76,63,26,150,3,2018-03-06 16:11:00.646791,16:11:00,52.562669166666666,13.4112115
76,63,26,150,3,2018-03-06 16:11:01.700915,16:11:01,52.562669666666665,13.411211
76,63,26,150,3,2018-03-06 16:11:02.754387,16:11:02,52.56267,13.4112105
76,63,26,150,3,2018-03-06 16:11:03.810966,16:11:03,52.56267033333334,13.411209833333332
76,63,26,150,3,2018-03-06 16:11:04.847108,16:11:04,52.56267066666667,13.411208666666667
76,63,26,150,3,2018-03-06 16:11:05.887099,16:11:05,52.5626705,13.411207166666667
76,63,26,150,3,2018-03-06 16:11:07.008031,16:11:06,52.56266933333333,13.4112045
76,63,26,150,3,2018-03-06 16:11:08.024473,16:11:08,52.56266883333333,13.411200333333333
76,63,26,150,3,2018-03-06 16:11:09.047670,16:11:09,52.562669,13.411198333333333
76,63,26,150,3,2018-03-06 16:11:10.068808,16:11:10,52.562669,13.411196833333333
76,63,26,150,3,2018-03-06 16:11:11.094600,16:11:11,52.56266866666667,13.411195
76,63,26,150,3,2018-03-06 16:11:12.113330,16:11:12,52.562669,13.411193833333334
76,63,26,150,3,2018-03-06 16:11:13.132132,16:11:13,52.56266933333333,13.411192333333334
76,63,26,150,3,2018-03-06 16:11:14.147554,16:11:14,52.56267,13.411191
76,63,26,150,3,2018-03-06 16:11:15.168388,16:11:15,52.56267066666667,13.411189666666667
76,63,26,150,3,2018-03-06 16:11:16.183748,16:11:16,52.562671333333334,13.411188333333333
76,63,26,150,3,2018-03-06 16:11:17.199081,16:11:17,52.562672,13.411187333333334
76,63,26,150,3,2018-03-06 16:11:18.225577,16:11:18,52.562672666666664,13.411186
76,63,26,150,3,2018-03-06 16:11:19.241130,16:11:19,52.562673333333336,13.4111845
76,63,26,150,3,2018-03-06 16:11:20.257120,16:11:20,52.562674,13.411183333333334
76,63,26,150,3,2018-03-06 16:11:21.285929,16:11:21,52.562674666666666,13.411182166666666
76,63,26,150,3,2018-03-06 16:11:22.329089,16:11:22,52.562675166666665,13.411180666666667
76,63,26,150,3,2018-03-06 16:11:23.351909,16:11:23,52.562675,13.411178833333333
76,63,26,150,3,2018-03-06 16:11:24.373031,16:11:24,52.562675166666665,13.411177166666667
76,63,26,150,3,2018-03-06 16:11:25.409123,16:11:25,52.562675166666665,13.411176166666667
76,63,26,150,3,2018-03-06 16:11:26.426958,16:11:26,52.5626755,13.411175166666666
78,59,26,148,3,2018-03-06 16:11:28.502275,16:11:28,52.56267616666667,13.411173333333334
78,59,26,148,3,2018-03-06 16:11:29.516291,16:11:29,52.56267666666667,13.411172166666667
78,59,26,148,3,2018-03-06 16:11:30.532493,16:11:30,52.562677,13.4111715
78,59,26,148,3,2018-03-06 16:11:31.596839,16:11:31,52.56267733333333,13.4111705
78,59,26,148,3,2018-03-06 16:11:32.681444,16:11:32,52.56267783333333,13.411169666666666
78,59,26,148,3,2018-03-06 16:11:33.757236,16:11:33,52.56267783333333,13.411168333333332
78,59,26,148,3,2018-03-06 16:11:34.775242,16:11:34,52.56267783333333,13.411167
78,59,26,148,3,2018-03-06 16:11:35.800313,16:11:35,52.5626775,13.411165166666667
78,59,26,148,3,2018-03-06 16:11:36.836240,16:11:36,52.562676833333335,13.411163333333333
78,59,26,148,3,2018-03-06 16:11:37.967758,16:11:37,52.562676333333336,13.411161833333333
78,59,26,148,3,2018-03-06 16:11:38.998206,16:11:38,52.56267583333333,13.4111605
78,59,26,148,3,2018-03-06 16:11:40.016151,16:11:40,52.56267583333333,13.411158666666667
78,59,26,148,3,2018-03-06 16:11:41.126783,16:11:41,52.5626765,13.411158499999999
78,59,26,148,3,2018-03-06 16:11:42.160139,16:11:42,52.56267666666667,13.411158166666667
78,59,26,148,3,2018-03-06 16:11:43.217512,16:11:43,52.56267666666667,13.411157833333334
78,59,26,148,3,2018-03-06 16:11:44.248650,16:11:44,52.5626765,13.411157666666666
78,59,26,148,3,2018-03-06 16:11:45.309151,16:11:45,52.56267716666667,13.411158166666667
78,59,26,148,3,2018-03-06 16:11:46.453820,16:11:46,52.5626775,13.411158499999999
78,59,26,148,3,2018-03-06 16:11:47.506386,16:11:47,52.562678166666664,13.411159666666666
78,59,26,148,3,2018-03-06 16:11:48.584130,16:11:48,52.5626785,13.411161333333334
78,59,26,148,3,2018-03-06 16:11:49.827154,16:11:49,52.56267916666667,13.4111635
78,59,26,148,3,2018-03-06 16:11:50.876627,16:11:50,52.56268,13.411165833333333
78,59,26,148,3,2018-03-06 16:11:51.936834,16:11:51,52.5626805,13.4111675
78,59,26,148,3,2018-03-06 16:11:52.979050,16:11:52,52.562682,13.411170333333333
78,59,26,148,3,2018-03-06 16:11:53.993501,16:11:54,52.56268333333333,13.411175333333333
78,59,26,148,3,2018-03-06 16:11:55.022537,16:11:55,52.5626835,13.411177
78,59,26,148,3,2018-03-06 16:11:56.162628,16:11:56,52.562683666666665,13.411178666666666
78,59,26,148,3,2018-03-06 16:11:57.233514,16:11:57,52.562684,13.4111805
78,59,26,148,3,2018-03-06 16:11:58.321428,16:11:58,52.562684,13.411182666666667
78,59,26,148,3,2018-03-06 16:11:59.377218,16:11:59,52.562683666666665,13.411184
78,59,26,148,3,2018-03-06 16:12:00.427052,16:12:00,52.562683166666666,13.411185166666666
78,59,26,148,3,2018-03-06 16:12:01.493070,16:12:01,52.5626825,13.411186166666667
78,59,26,148,3,2018-03-06 16:12:02.514657,16:12:02,52.562681833333336,13.4111875
78,59,26,148,3,2018-03-06 16:12:03.571479,16:12:03,52.562681166666664,13.4111885
78,59,26,148,3,2018-03-06 16:12:04.707516,16:12:04,52.5626815,13.411189
78,59,26,148,3,2018-03-06 16:12:05.841176,16:12:05,52.56268083333333,13.411189666666667
78,59,26,148,3,2018-03-06 16:12:06.980099,16:12:06,52.5626805,13.411190166666668
78,59,26,148,3,2018-03-06 16:12:08.098055,16:12:08,52.5626785,13.4111925
78,59,26,148,3,2018-03-06 16:12:09.403927,16:12:09,52.56267666666667,13.411192333333334
78,59,26,148,3,2018-03-06 16:12:10.417409,16:12:10,52.56267583333333,13.411193
78,59,26,148,3,2018-03-06 16:12:11.472374,16:12:11,52.5626755,13.4111945
78,59,26,148,3,2018-03-06 16:12:12.556919,16:12:12,52.562675666666664,13.411196833333333
78,59,26,148,3,2018-03-06 16:12:13.578816,16:12:13,52.562676,13.411198666666667
78,59,26,148,3,2018-03-06 16:12:14.617075,16:12:14,52.562677,13.411201166666666
78,59,26,148,3,2018-03-06 16:12:15.654349,16:12:15,52.562678,13.411203666666667
78,59,26,148,3,2018-03-06 16:12:16.677388,16:12:16,52.5626785,13.411204166666666
78,59,26,148,3,2018-03-06 16:12:17.693694,16:12:17,52.56267883333334,13.411204166666666
78,59,26,148,3,2018-03-06 16:12:18.722348,16:12:18,52.5626795,13.411204
78,59,26,148,3,2018-03-06 16:12:19.736665,16:12:19,52.56268,13.411204
78,59,26,148,3,2018-03-06 16:12:20.752725,16:12:20,52.562678166666664,13.411201833333333
78,59,26,148,3,2018-03-06 16:12:21.840793,16:12:21,52.562679333333335,13.4112015
78,59,26,148,3,2018-03-06 16:12:22.976248,16:12:22,52.56267966666667,13.411201166666666
78,59,26,148,3,2018-03-06 16:12:24.059863,16:12:24,52.562680666666665,13.411199
78,59,26,148,3,2018-03-06 16:12:25.118842,16:12:25,52.56268166666667,13.411198
78,59,26,148,3,2018-03-06 16:12:26.247237,16:12:26,52.562682833333334,13.411197333333334
78,59,26,148,3,2018-03-06 16:12:27.318228,16:12:27,52.562684,13.4111965
78,59,26,148,3,2018-03-06 16:12:28.398609,16:12:28,52.56268566666667,13.411196166666667
78,59,26,148,3,2018-03-06 16:12:29.531612,16:12:29,52.56268716666666,13.411196
78,59,26,148,3,2018-03-06 16:12:30.554170,16:12:30,52.562687833333335,13.4111955
78,59,26,148,3,2018-03-06 16:12:31.574450,16:12:31,52.562688,13.411195
78,64,26,161,3,2018-03-06 16:14:40.930494,16:14:40,52.562627,13.411093166666667
78,64,26,161,3,2018-03-06 16:14:41.978009,16:14:41,52.562625833333335,13.4110925
78,64,26,161,3,2018-03-06 16:14:42.995121,16:14:43,52.5626265,13.411091166666667
78,64,26,161,3,2018-03-06 16:14:44.029717,16:14:44,52.5626265,13.4110905
78,64,26,161,3,2018-03-06 16:14:45.043383,16:14:45,52.562627166666665,13.411089333333333
78,64,26,161,3,2018-03-06 16:14:46.078032,16:14:46,52.562628,13.411088666666666
78,64,26,161,3,2018-03-06 16:14:47.091934,16:14:47,52.56262916666667,13.411087833333333
78,64,26,161,3,2018-03-06 16:14:48.105781,16:14:48,52.56262983333333,13.411087333333333
78,64,26,161,3,2018-03-06 16:14:49.131784,16:14:49,52.562630666666664,13.411086833333334
78,64,26,161,3,2018-03-06 16:14:50.145501,16:14:50,52.56263233333333,13.411086833333334
78,64,26,161,3,2018-03-06 16:14:51.516816,16:14:51,52.56263366666667,13.411086333333333
78,64,26,161,3,2018-03-06 16:14:52.556723,16:14:52,52.56263533333333,13.4110865
78,64,26,161,3,2018-03-06 16:14:53.578740,16:14:53,52.562638166666666,13.411086833333334
78,64,26,161,3,2018-03-06 16:14:54.597788,16:14:54,52.56264,13.411087
78,64,26,161,3,2018-03-06 16:14:56.317117,16:14:56,52.562642,13.411087333333333
78,64,26,161,3,2018-03-06 16:14:57.897116,16:14:57,52.562642833333335,13.411088166666667
78,64,26,161,3,2018-03-06 16:14:58.977194,16:14:58,52.56264433333333,13.411088666666666
78,64,26,161,3,2018-03-06 16:14:59.993069,16:14:59,52.5626455,13.4110895
78,64,26,161,3,2018-03-06 16:15:01.447337,16:15:01,52.562647166666665,13.411091833333334
78,64,26,161,3,2018-03-06 16:15:02.461313,16:15:02,52.562647,13.411093666666666
78,64,26,161,3,2018-03-06 16:15:03.474994,16:15:03,52.56264616666667,13.411095
78,64,26,161,3,2018-03-06 16:15:04.489050,16:15:04,52.5626445,13.411097833333333
78,64,26,161,3,2018-03-06 16:15:05.502606,16:15:05,52.56264383333333,13.411100333333334
78,64,26,161,3,2018-03-06 16:15:06.521462,16:15:06,52.562643666666666,13.411102166666666
78,64,26,161,3,2018-03-06 16:15:07.536299,16:15:07,52.56264383333333,13.411103166666667
78,64,26,161,3,2018-03-06 16:15:08.558041,16:15:08,52.56264433333333,13.4111035
78,64,26,161,3,2018-03-06 16:15:09.579090,16:15:09,52.56264516666667,13.411104
78,64,26,161,3,2018-03-06 16:15:10.635516,16:15:10,52.56264616666667,13.411104833333333
78,64,26,161,3,2018-03-06 16:15:11.665299,16:15:11,52.562648,13.411105333333333
78,64,26,161,3,2018-03-06 16:15:12.772813,16:15:12,52.562649,13.4111055
78,64,26,161,3,2018-03-06 16:15:13.787093,16:15:13,52.56264983333333,13.411105166666667
78,64,26,161,3,2018-03-06 16:15:14.801987,16:15:14,52.56264983333333,13.411104166666666
78,64,26,161,3,2018-03-06 16:15:15.816149,16:15:15,52.56264983333333,13.411103
78,64,26,161,3,2018-03-06 16:15:16.842277,16:15:16,52.56265,13.411102166666666
78,64,26,161,3,2018-03-06 16:15:17.967209,16:15:17,52.562649666666665,13.411100833333334
78,64,26,161,3,2018-03-06 16:15:18.984686,16:15:18,52.56264916666667,13.411099166666666
78,64,26,161,3,2018-03-06 16:15:19.998732,16:15:20,52.56264783333334,13.411095833333333
78,64,26,161,3,2018-03-06 16:15:21.012630,16:15:21,52.56264683333333,13.411093666666666
78,64,26,161,3,2018-03-06 16:15:22.026859,16:15:22,52.562645833333335,13.411091333333333
78,64,26,161,3,2018-03-06 16:15:23.041346,16:15:23,52.562645,13.411088666666666
78,64,26,161,3,2018-03-06 16:15:24.074387,16:15:24,52.56264483333333,13.411085666666667
78,64,26,161,3,2018-03-06 16:15:25.180016,16:15:25,52.56264433333333,13.411082333333333
78,64,26,161,3,2018-03-06 16:15:26.255517,16:15:26,52.5626435,13.411079666666666
78,64,26,161,3,2018-03-06 16:15:27.274754,16:15:27,52.5626425,13.411077
78,64,26,161,3,2018-03-06 16:15:28.368442,16:15:28,52.56264216666667,13.411075333333333
78,64,26,161,3,2018-03-06 16:15:29.405526,16:15:29,52.562642,13.411073833333333
78,64,26,161,3,2018-03-06 16:15:30.496767,16:15:30,52.562642833333335,13.411073333333333
78,64,26,161,3,2018-03-06 16:15:31.513618,16:15:31,52.562644166666665,13.411073
78,64,26,161,3,2018-03-06 16:15:32.527208,16:15:32,52.56264566666667,13.4110735
78,64,26,161,3,2018-03-06 16:15:33.552775,16:15:33,52.56264683333333,13.411074333333334
78,64,26,161,3,2018-03-06 16:15:34.615893,16:15:34,52.56264816666667,13.411076
78,64,26,161,3,2018-03-06 16:15:35.637147,16:15:35,52.56264916666667,13.411076666666666
78,64,26,161,3,2018-03-06 16:15:36.654668,16:15:36,52.5626495,13.411076666666666
78,64,26,161,3,2018-03-06 16:15:37.680415,16:15:37,52.562650166666664,13.4110765
78,64,26,161,3,2018-03-06 16:15:38.704341,16:15:38,52.56265066666667,13.411076666666666
78,64,26,161,3,2018-03-06 16:15:39.718022,16:15:39,52.562651333333335,13.411076833333333
78,64,26,161,3,2018-03-06 16:15:40.745173,16:15:40,52.562651333333335,13.411076666666666
78,64,26,161,3,2018-03-06 16:15:41.791154,16:15:41,52.5626515,13.411076166666668
78,64,26,161,3,2018-03-06 16:15:42.827820,16:15:42,52.56265166666667,13.411075666666667
78,64,26,161,3,2018-03-06 16:15:43.875100,16:15:43,52.5626515,13.411074833333334
78,60,26,158,3,2018-03-06 16:16:52.677371,16:16:52,52.56265416666667,13.4110715
78,60,26,158,3,2018-03-06 16:16:53.694923,16:16:53,52.5626545,13.411069833333332
78,60,26,158,3,2018-03-06 16:16:54.713134,16:16:54,52.5626545,13.411068166666666
78,60,26,158,3,2018-03-06 16:16:55.726595,16:16:55,52.56265466666667,13.4110675
78,60,26,158,3,2018-03-06 16:16:56.740511,16:16:56,52.56265533333333,13.411068333333333
78,60,26,158,3,2018-03-06 16:16:57.754206,16:16:57,52.562655666666664,13.411069333333334
78,60,26,158,3,2018-03-06 16:16:58.768054,16:16:58,52.56265633333334,13.411070833333333
78,60,26,158,3,2018-03-06 16:16:59.888910,16:16:59,52.5626565,13.411072166666667
78,60,26,158,3,2018-03-06 16:17:00.902398,16:17:00,52.56265716666667,13.411074333333334
78,60,26,158,3,2018-03-06 16:17:01.920576,16:17:01,52.562658166666665,13.411077666666667
78,60,26,158,3,2018-03-06 16:17:02.934160,16:17:02,52.562659333333336,13.411081
78,60,26,158,3,2018-03-06 16:17:03.947796,16:17:03,52.5626605,13.411084333333333
78,60,26,158,3,2018-03-06 16:17:04.969681,16:17:04,52.5626615,13.411087666666667
78,60,26,158,3,2018-03-06 16:17:05.983732,16:17:06,52.562663666666666,13.411094
78,60,26,158,3,2018-03-06 16:17:07.087281,16:17:07,52.56266516666667,13.411097333333334
78,60,26,158,3,2018-03-06 16:17:08.196503,16:17:08,52.562666,13.4110995
78,60,26,158,3,2018-03-06 16:17:09.289886,16:17:09,52.56266683333333,13.411102
78,60,26,158,3,2018-03-06 16:17:10.368386,16:17:10,52.562667833333336,13.4111045
78,60,26,158,3,2018-03-06 16:17:11.481826,16:17:11,52.56266816666667,13.4111055
78,60,26,158,3,2018-03-06 16:17:12.547076,16:17:12,52.562668333333335,13.411105833333334
78,60,26,158,3,2018-03-06 16:17:13.575957,16:17:13,52.56266866666667,13.411106833333333
78,60,26,158,3,2018-03-06 16:17:14.627694,16:17:14,52.56266883333333,13.4111075
78,60,26,158,3,2018-03-06 16:17:15.760101,16:17:15,52.562669,13.411108666666667
78,60,26,158,3,2018-03-06 16:17:16.775369,16:17:16,52.562669166666666,13.411109833333333
78,60,26,158,3,2018-03-06 16:17:17.863153,16:17:17,52.562669666666665,13.411111333333332
78,60,26,158,3,2018-03-06 16:17:18.887789,16:17:18,52.56267016666666,13.411114333333334
78,60,26,158,3,2018-03-06 16:17:19.902352,16:17:19,52.56267033333334,13.4111165
78,60,26,158,3,2018-03-06 16:17:20.916040,16:17:20,52.56267,13.411117666666666
78,60,26,158,3,2018-03-06 16:17:21.965775,16:17:21,52.5626695,13.411119166666667
78,60,26,158,3,2018-03-06 16:17:22.979537,16:17:23,52.562668,13.411122
78,60,26,158,3,2018-03-06 16:17:23.993251,16:17:24,52.56266766666667,13.4111235
78,60,26,158,3,2018-03-06 16:17:25.009487,16:17:25,52.562667,13.4111245
78,60,26,158,3,2018-03-06 16:17:26.051314,16:17:26,52.56266633333333,13.411125833333333
78,60,26,158,3,2018-03-06 16:17:27.082840,16:17:27,52.56266516666667,13.4111265
78,60,26,158,3,2018-03-06 16:17:28.109423,16:17:28,52.56266383333333,13.411127166666667
78,60,26,158,3,2018-03-06 16:17:29.169836,16:17:29,52.56266266666667,13.411127
78,60,26,158,3,2018-03-06 16:17:30.266461,16:17:30,52.562662,13.411127666666667
78,60,26,158,3,2018-03-06 16:17:31.321121,16:17:31,52.56266166666666,13.411126833333334
78,60,26,158,3,2018-03-06 16:17:32.334822,16:17:32,52.5626605,13.411125833333333
78,60,26,158,3,2018-03-06 16:17:33.348504,16:17:33,52.56265883333333,13.411125166666666
78,60,26,158,3,2018-03-06 16:17:34.373086,16:17:34,52.56265666666667,13.411122833333334
78,60,26,158,3,2018-03-06 16:17:35.417065,16:17:35,52.56265466666667,13.411120166666667
78,60,26,158,3,2018-03-06 16:17:36.465592,16:17:36,52.5626525,13.411118
78,60,26,158,3,2018-03-06 16:17:37.479778,16:17:37,52.562651333333335,13.4111165
78,60,26,158,3,2018-03-06 16:17:38.493397,16:17:38,52.562650833333336,13.411115666666667
78,60,26,158,3,2018-03-06 16:17:39.527712,16:17:39,52.562650833333336,13.411114333333334
78,60,26,158,3,2018-03-06 16:17:40.557683,16:17:40,52.562650833333336,13.411113166666667
78,60,26,158,3,2018-03-06 16:17:41.582844,16:17:41,52.56265066666667,13.411112833333334
78,60,26,158,3,2018-03-06 16:17:42.604276,16:17:42,52.562649666666665,13.411114
78,60,26,158,3,2018-03-06 16:17:43.622441,16:17:43,52.5626485,13.411114
78,60,26,158,3,2018-03-06 16:17:44.640144,16:17:44,52.56264733333333,13.411114333333334
78,60,26,158,3,2018-03-06 16:17:45.658190,16:17:45,52.562645833333335,13.411114
78,60,26,158,3,2018-03-06 16:17:46.675825,16:17:46,52.562644,13.4111145
78,60,26,158,3,2018-03-06 16:17:47.693000,16:17:47,52.562644,13.411115166666667
78,60,26,158,3,2018-03-06 16:17:48.710623,16:17:48,52.562643333333334,13.411116833333333
78,60,26,158,3,2018-03-06 16:17:49.725178,16:17:49,52.5626425,13.411118333333333
78,60,26,158,3,2018-03-06 16:17:50.743633,16:17:50,52.56264183333333,13.411119166666667
78,60,26,158,3,2018-03-06 16:17:51.795240,16:17:51,52.56264066666667,13.411119666666666
78,60,26,158,3,2018-03-06 16:17:52.832653,16:17:52,52.56264083333333,13.411120166666667
78,60,26,158,3,2018-03-06 16:17:53.856556,16:17:53,52.5626405,13.411120666666667
